NQUEST,AREA5,YL,YT,YM,YC,CD,CN,S,AR,AF,PF,BD,ANASC,ETA,Q
22657,4,32000.0,0.0,0.0,24320.31517,14000,48000.0,-5679.684835,506000.0,14000.0,0,27000,1946,58,1
22807,4,19500.0,0.0,0.0,0.0,11000,20400.0,-11900.0,2000.0,0.0,3000,12000,1952,52,3
22807,4,19500.0,0.0,0.0,0.0,11000,20400.0,-11900.0,2000.0,0.0,3000,12000,1957,47,3
22807,4,19500.0,0.0,0.0,0.0,11000,20400.0,-11900.0,2000.0,0.0,3000,12000,1981,23,1
22807,4,19500.0,0.0,0.0,0.0,11000,20400.0,-11900.0,2000.0,0.0,3000,12000,1984,20,1
22807,4,19500.0,0.0,0.0,0.0,11000,20400.0,-11900.0,2000.0,0.0,3000,12000,1986,18,3
22807,4,19500.0,0.0,0.0,0.0,11000,20400.0,-11900.0,2000.0,0.0,3000,12000,1989,15,3
22850,2,20000.0,9594.0,0.0,10282.1165,0,22800.0,17076.1165,301500.0,33000.0,0,7000,1949,55,1
22850,2,20000.0,9594.0,0.0,10282.1165,0,22800.0,17076.1165,301500.0,33000.0,0,7000,1920,84,3
22891,2,0.0,6760.0,0.0,4949.350194,0,18000.0,-6290.649806,478607.0,18000.0,0,2000,1925,79,3
22995,1,0.0,16900.0,0.0,37112.96165,0,24000.0,30012.96165,2723000.0,150000.0,0,10000,1943,61,3
22995,1,0.0,16900.0,0.0,37112.96165,0,24000.0,30012.96165,2723000.0,150000.0,0,10000,1946,58,3
22996,1,0.0,31421.0,0.0,8264.86165,0,22250.0,17435.86165,560500.0,50000.0,0,6000,1934,70,3
22996,1,0.0,31421.0,0.0,8264.86165,0,22250.0,17435.86165,560500.0,50000.0,0,6000,1942,62,3
23193,1,0.0,19500.0,0.0,20.7430825,0,19800.0,-279.2569175,0.0,2500.0,0,10000,1930,74,3
23267,3,31000.0,0.0,0.0,7327.568745,0,27600.0,10727.56875,205000.0,15374.85385,0,25000,1981,23,3
23267,3,31000.0,0.0,0.0,7327.568745,0,27600.0,10727.56875,205000.0,15374.85385,0,25000,1957,47,1
23267,3,31000.0,0.0,0.0,7327.568745,0,27600.0,10727.56875,205000.0,15374.85385,0,25000,1959,45,1
23267,3,31000.0,0.0,0.0,7327.568745,0,27600.0,10727.56875,205000.0,15374.85385,0,25000,1981,23,3
23267,3,31000.0,0.0,0.0,7327.568745,0,27600.0,10727.56875,205000.0,15374.85385,0,25000,1984,20,3
23367,2,0.0,17540.0,0.0,6464.879557,0,12100.0,11904.87956,303000.0,43976.05283,0,14000,1924,80,3
23370,2,0.0,14096.0,0.0,262.769029,1000,10236.0,3122.769029,15000.0,18000.0,1000,18000,1942,62,3
23370,2,0.0,14096.0,0.0,262.769029,1000,10236.0,3122.769029,15000.0,18000.0,1000,18000,1942,62,3
23384,2,0.0,14872.0,0.0,3848.91699,160,18000.0,560.91699,165000.0,30000.0,0,13000,1931,73,3
23384,2,0.0,14872.0,0.0,3848.91699,160,18000.0,560.91699,165000.0,30000.0,0,13000,1934,70,3
23386,2,30000.0,0.0,0.0,9606.211578,6000,26300.0,7306.211578,470500.0,8700.0,0,35000,1961,43,1
23386,2,30000.0,0.0,0.0,9606.211578,6000,26300.0,7306.211578,470500.0,8700.0,0,35000,1956,48,1
23386,2,30000.0,0.0,0.0,9606.211578,6000,26300.0,7306.211578,470500.0,8700.0,0,35000,1983,21,1
23386,2,30000.0,0.0,0.0,9606.211578,6000,26300.0,7306.211578,470500.0,8700.0,0,35000,1990,14,3
23490,2,0.0,14300.0,0.0,4827.187414,1500,13200.0,4427.187414,500.0,27200.0,0,6000,1937,67,3
23552,3,49900.0,0.0,0.0,12588.67034,1000,36800.0,24688.67034,380000.0,83000.0,0,60000,1947,57,1
23552,3,49900.0,0.0,0.0,12588.67034,1000,36800.0,24688.67034,380000.0,83000.0,0,60000,1950,54,1
23552,3,49900.0,0.0,0.0,12588.67034,1000,36800.0,24688.67034,380000.0,83000.0,0,60000,1980,24,1
23552,3,49900.0,0.0,0.0,12588.67034,1000,36800.0,24688.67034,380000.0,83000.0,0,60000,1985,19,3
23683,2,30000.0,13650.0,0.0,40456.34782,0,69400.0,14706.34782,132000.0,55000.0,3000,25000,1946,58,1
23683,2,30000.0,13650.0,0.0,40456.34782,0,69400.0,14706.34782,132000.0,55000.0,3000,25000,1946,58,3
23797,4,30000.0,0.0,0.0,7258.080631,0,12600.0,24658.08063,2000.0,7000.0,0,8000,1955,49,1
23797,4,30000.0,0.0,0.0,7258.080631,0,12600.0,24658.08063,2000.0,7000.0,0,8000,1958,46,3
23797,4,30000.0,0.0,0.0,7258.080631,0,12600.0,24658.08063,2000.0,7000.0,0,8000,1985,19,1
23797,4,30000.0,0.0,0.0,7258.080631,0,12600.0,24658.08063,2000.0,7000.0,0,8000,1989,15,3
23798,4,9000.0,9100.0,0.0,41.486165,0,13200.0,4941.486165,2000.0,5000.0,0,10000,1941,63,3
23798,4,9000.0,9100.0,0.0,41.486165,0,13200.0,4941.486165,2000.0,5000.0,0,10000,1945,59,3
23798,4,9000.0,9100.0,0.0,41.486165,0,13200.0,4941.486165,2000.0,5000.0,0,10000,1971,33,1
23821,4,0.0,5356.0,0.0,2178.253913,0,6960.0,574.2539126,65300.0,2200.0,0,2500,1936,68,3
23821,4,0.0,5356.0,0.0,2178.253913,0,6960.0,574.2539126,65300.0,2200.0,0,2500,1968,36,3
23823,4,9400.0,12740.0,0.0,4200.0,540,15000.0,10800.0,147700.0,0.0,0,11000,1937,67,3
23823,4,9400.0,12740.0,0.0,4200.0,540,15000.0,10800.0,147700.0,0.0,0,11000,1933,71,3
23823,4,9400.0,12740.0,0.0,4200.0,540,15000.0,10800.0,147700.0,0.0,0,11000,1972,32,1
23823,4,9400.0,12740.0,0.0,4200.0,540,15000.0,10800.0,147700.0,0.0,0,11000,1977,27,3
23865,4,300.0,23400.0,0.0,9437.483458,0,27600.0,5537.483458,181000.0,1069.447852,10100,16000,1944,60,3
23865,4,300.0,23400.0,0.0,9437.483458,0,27600.0,5537.483458,181000.0,1069.447852,10100,16000,1950,54,3
23865,4,300.0,23400.0,0.0,9437.483458,0,27600.0,5537.483458,181000.0,1069.447852,10100,16000,1972,32,3
23986,4,10000.0,8580.0,0.0,10090.83636,0,13200.0,15470.83636,730000.0,23000.0,0,21000,1929,75,3
23986,4,10000.0,8580.0,0.0,10090.83636,0,13200.0,15470.83636,730000.0,23000.0,0,21000,1935,69,3
23986,4,10000.0,8580.0,0.0,10090.83636,0,13200.0,15470.83636,730000.0,23000.0,0,21000,1962,42,2
24010,4,0.0,16900.0,0.0,1800.0,0,17400.0,1300.0,300.0,0.0,0,30000,1936,68,3
24010,4,0.0,16900.0,0.0,1800.0,0,17400.0,1300.0,300.0,0.0,0,30000,1934,70,3
24080,4,43820.0,0.0,0.0,6224.025291,0,25520.0,24524.02529,215000.0,27000.0,0,34000,1966,38,1
24080,4,43820.0,0.0,0.0,6224.025291,0,25520.0,24524.02529,215000.0,27000.0,0,34000,1962,42,1
24080,4,43820.0,0.0,0.0,6224.025291,0,25520.0,24524.02529,215000.0,27000.0,0,34000,1986,18,3
24080,4,43820.0,0.0,0.0,6224.025291,0,25520.0,24524.02529,215000.0,27000.0,0,34000,1987,17,3
24085,4,0.0,6500.0,0.0,4445.755519,0,11400.0,-454.2444806,127000.0,29618.97291,0,7500,1933,71,3
24138,2,20000.0,14950.0,0.0,9372.942281,0,32900.0,11422.94228,912000.0,57000.0,0,35000,1950,54,3
24138,2,20000.0,14950.0,0.0,9372.942281,0,32900.0,11422.94228,912000.0,57000.0,0,35000,1947,57,3
24138,2,20000.0,14950.0,0.0,9372.942281,0,32900.0,11422.94228,912000.0,57000.0,0,35000,1978,26,1
24147,2,38000.0,0.0,0.0,33008.29723,0,42000.0,29008.29723,942000.0,1000.0,0,80000,1948,56,1
24147,2,38000.0,0.0,0.0,33008.29723,0,42000.0,29008.29723,942000.0,1000.0,0,80000,1958,46,1
24147,2,38000.0,0.0,0.0,33008.29723,0,42000.0,29008.29723,942000.0,1000.0,0,80000,1980,24,3
24147,2,38000.0,0.0,0.0,33008.29723,0,42000.0,29008.29723,942000.0,1000.0,0,80000,1985,19,3
24149,2,0.0,7150.0,0.0,12.4458495,500,8400.0,-1737.554151,200.0,1500.0,0,15000,1923,81,3
24158,2,0.0,11400.0,0.0,3145.751932,0,9600.0,4945.751932,31000.0,27000.0,0,1000,1935,69,3
24171,2,0.0,11570.0,0.0,4194.990487,0,10200.0,5564.990487,40300.0,22133.74505,0,6000,1939,65,3
24194,2,24000.0,350.0,0.0,13348.8157,2000,31200.0,4498.815699,182000.0,8000.0,2000,25000,1952,52,1
24194,2,24000.0,350.0,0.0,13348.8157,2000,31200.0,4498.815699,182000.0,8000.0,2000,25000,1960,44,3
24194,2,24000.0,350.0,0.0,13348.8157,2000,31200.0,4498.815699,182000.0,8000.0,2000,25000,1984,20,3
24194,2,24000.0,350.0,0.0,13348.8157,2000,31200.0,4498.815699,182000.0,8000.0,2000,25000,1990,14,3
24195,2,12500.0,13000.0,0.0,4816.594466,0,19700.0,10616.59447,104000.0,2000.0,0,18000,1952,52,3
24195,2,12500.0,13000.0,0.0,4816.594466,0,19700.0,10616.59447,104000.0,2000.0,0,18000,1936,68,3
24195,2,12500.0,13000.0,0.0,4816.594466,0,19700.0,10616.59447,104000.0,2000.0,0,18000,1976,28,1
24202,4,16770.0,30420.0,0.0,7593.288844,0,19200.0,35583.28884,295000.0,47400.0,0,20000,1930,74,3
24202,4,16770.0,30420.0,0.0,7593.288844,0,19200.0,35583.28884,295000.0,47400.0,0,20000,1934,70,3
24202,4,16770.0,30420.0,0.0,7593.288844,0,19200.0,35583.28884,295000.0,47400.0,0,20000,1964,40,1
24304,2,102800.0,0.0,18000.0,27816.94233,3000,75400.0,70216.94233,530000.0,30000.0,35000,460000,1944,60,1
24304,2,102800.0,0.0,18000.0,27816.94233,3000,75400.0,70216.94233,530000.0,30000.0,35000,460000,1947,57,1
24304,2,102800.0,0.0,18000.0,27816.94233,3000,75400.0,70216.94233,530000.0,30000.0,35000,460000,1972,32,1
24304,2,102800.0,0.0,18000.0,27816.94233,3000,75400.0,70216.94233,530000.0,30000.0,35000,460000,1976,28,2
24308,2,14300.0,37050.0,0.0,2749.783398,13000,18300.0,22799.7834,368000.0,6000.0,0,45500,1927,77,3
24308,2,14300.0,37050.0,0.0,2749.783398,13000,18300.0,22799.7834,368000.0,6000.0,0,45500,1939,65,3
24308,2,14300.0,37050.0,0.0,2749.783398,13000,18300.0,22799.7834,368000.0,6000.0,0,45500,1965,39,1
24312,2,32030.0,0.0,100.0,5871.296165,0,23550.0,14451.29617,251000.0,15000.0,0,17000,1943,61,1
24312,2,32030.0,0.0,100.0,5871.296165,0,23550.0,14451.29617,251000.0,15000.0,0,17000,1975,29,2
24312,2,32030.0,0.0,100.0,5871.296165,0,23550.0,14451.29617,251000.0,15000.0,0,17000,1978,26,3
24322,2,3000.0,19500.0,0.0,557.430825,500,14150.0,8407.430825,75500.0,25000.0,0,13500,1948,56,3
24322,2,3000.0,19500.0,0.0,557.430825,500,14150.0,8407.430825,75500.0,25000.0,0,13500,1949,55,3
24322,2,3000.0,19500.0,0.0,557.430825,500,14150.0,8407.430825,75500.0,25000.0,0,13500,1980,24,3
24326,2,0.0,20150.0,0.0,7353.888495,0,16500.0,11003.8885,612500.0,45000.0,0,21000,1924,80,3
24326,2,0.0,20150.0,0.0,7353.888495,0,16500.0,11003.8885,612500.0,45000.0,0,21000,1919,85,3
24374,4,0.0,9100.0,0.0,4200.0,0,10200.0,3100.0,71000.0,0.0,0,8000,1923,81,3
24374,4,0.0,9100.0,0.0,4200.0,0,10200.0,3100.0,71000.0,0.0,0,8000,1957,47,3
24374,4,0.0,9100.0,0.0,4200.0,0,10200.0,3100.0,71000.0,0.0,0,8000,1978,26,3
24374,4,0.0,9100.0,0.0,4200.0,0,10200.0,3100.0,71000.0,0.0,0,8000,1981,23,3
24379,4,0.0,9750.0,0.0,4833.188932,0,13200.0,1383.188932,150500.0,4000.0,0,300,1939,65,3
24382,4,0.0,7540.0,0.0,4800.0,0,12000.0,340.0,95000.0,0.0,0,17000,1940,64,3
24382,4,0.0,7540.0,0.0,4800.0,0,12000.0,340.0,95000.0,0.0,0,17000,1949,55,3
24390,4,15050.0,18200.0,0.0,6856.190371,0,27150.0,12956.19037,255000.0,20000.0,0,20000,1940,64,3
24390,4,15050.0,18200.0,0.0,6856.190371,0,27150.0,12956.19037,255000.0,20000.0,0,20000,1944,60,1
24390,4,15050.0,18200.0,0.0,6856.190371,0,27150.0,12956.19037,255000.0,20000.0,0,20000,1976,28,3
24393,4,0.0,28700.0,0.0,3600.0,0,24000.0,8300.0,82000.0,0.0,0,6000,1931,73,3
24393,4,0.0,28700.0,0.0,3600.0,0,24000.0,8300.0,82000.0,0.0,0,6000,1920,84,3
24409,4,15600.0,22100.0,0.0,8123.115232,0,23850.0,21973.11523,402000.0,76300.0,0,25000,1945,59,3
24409,4,15600.0,22100.0,0.0,8123.115232,0,23850.0,21973.11523,402000.0,76300.0,0,25000,1952,52,3
24409,4,15600.0,22100.0,0.0,8123.115232,0,23850.0,21973.11523,402000.0,76300.0,0,25000,1977,27,3
24409,4,15600.0,22100.0,0.0,8123.115232,0,23850.0,21973.11523,402000.0,76300.0,0,25000,1980,24,1
24446,4,0.0,18107.0,0.0,10882.97233,0,24300.0,4689.97233,415000.0,10000.0,0,3000,1924,80,3
24446,4,0.0,18107.0,0.0,10882.97233,0,24300.0,4689.97233,415000.0,10000.0,0,3000,1951,53,3
24529,2,85100.0,1000.0,0.0,207.430825,0,38400.0,47907.43083,2000.0,25000.0,0,20000,1947,57,1
24529,2,85100.0,1000.0,0.0,207.430825,0,38400.0,47907.43083,2000.0,25000.0,0,20000,1951,53,3
24529,2,85100.0,1000.0,0.0,207.430825,0,38400.0,47907.43083,2000.0,25000.0,0,20000,1978,26,1
24529,2,85100.0,1000.0,0.0,207.430825,0,38400.0,47907.43083,2000.0,25000.0,0,20000,1981,23,1
24529,2,85100.0,1000.0,0.0,207.430825,0,38400.0,47907.43083,2000.0,25000.0,0,20000,1983,21,3
24571,3,0.0,16055.0,0.0,5331.589126,10100,13200.0,-1913.410874,750300.0,72000.0,2500,15000,1934,70,3
24571,3,0.0,16055.0,0.0,5331.589126,10100,13200.0,-1913.410874,750300.0,72000.0,2500,15000,1931,73,3
24616,2,0.0,21255.0,0.0,36.3507624,8000,10440.0,2851.350762,4000.0,4381.070461,4000,10500,1939,65,3
24616,2,0.0,21255.0,0.0,36.3507624,8000,10440.0,2851.350762,4000.0,4381.070461,4000,10500,1944,60,3
24760,4,0.0,9360.0,0.0,3984.536165,0,12000.0,1344.536165,130000.0,5000.0,15000,1000,1920,84,3
24764,4,14480.0,0.0,0.0,5398.886165,200,18500.0,1178.886165,261000.0,5000.0,20000,120000,1966,38,3
24764,4,14480.0,0.0,0.0,5398.886165,200,18500.0,1178.886165,261000.0,5000.0,20000,120000,1963,41,1
24764,4,14480.0,0.0,0.0,5398.886165,200,18500.0,1178.886165,261000.0,5000.0,20000,120000,1996,8,3
24764,4,14480.0,0.0,0.0,5398.886165,200,18500.0,1178.886165,261000.0,5000.0,20000,120000,1998,6,3
24809,4,0.0,8890.0,0.0,19928.34699,15000,27150.0,-13331.65301,653000.0,60000.0,0,25000,1939,65,3
24809,4,0.0,8890.0,0.0,19928.34699,15000,27150.0,-13331.65301,653000.0,60000.0,0,25000,1930,74,3
24853,3,36650.0,860.0,0.0,7668.89233,16000,32500.0,-3321.10767,303000.0,10000.0,16000,18000,1957,47,1
24853,3,36650.0,860.0,0.0,7668.89233,16000,32500.0,-3321.10767,303000.0,10000.0,16000,18000,1962,42,1
24853,3,36650.0,860.0,0.0,7668.89233,16000,32500.0,-3321.10767,303000.0,10000.0,16000,18000,1986,18,3
24853,3,36650.0,860.0,0.0,7668.89233,16000,32500.0,-3321.10767,303000.0,10000.0,16000,18000,1991,13,3
24885,4,0.0,7800.0,0.0,82.97233,0,7200.0,682.97233,3000.0,10000.0,0,7000,1933,71,3
24909,2,0.0,32760.0,0.0,4929.060985,0,19200.0,18489.06099,152000.0,15554.70182,0,5000,1915,89,3
24909,2,0.0,32760.0,0.0,4929.060985,0,19200.0,18489.06099,152000.0,15554.70182,0,5000,1922,82,3
24912,2,41150.0,0.0,1000.0,28156.03563,1500,42150.0,26656.03563,300500.0,12000.0,17400,75000,1960,44,1
24912,2,41150.0,0.0,1000.0,28156.03563,1500,42150.0,26656.03563,300500.0,12000.0,17400,75000,1960,44,1
24924,2,0.0,0.0,30000.0,243.966631,0,44760.0,-14516.03337,52500.0,13000.0,5000,15000,1960,44,2
24924,2,0.0,0.0,30000.0,243.966631,0,44760.0,-14516.03337,52500.0,13000.0,5000,15000,1964,40,3
24924,2,0.0,0.0,30000.0,243.966631,0,44760.0,-14516.03337,52500.0,13000.0,5000,15000,1989,15,3
24924,2,0.0,0.0,30000.0,243.966631,0,44760.0,-14516.03337,52500.0,13000.0,5000,15000,1991,13,3
24984,3,25000.0,10400.0,0.0,18215.72806,0,30000.0,23615.72806,803000.0,26000.0,0,20000,1956,48,3
24984,3,25000.0,10400.0,0.0,18215.72806,0,30000.0,23615.72806,803000.0,26000.0,0,20000,1954,50,1
24984,3,25000.0,10400.0,0.0,18215.72806,0,30000.0,23615.72806,803000.0,26000.0,0,20000,1980,24,3
24984,3,25000.0,10400.0,0.0,18215.72806,0,30000.0,23615.72806,803000.0,26000.0,0,20000,1924,80,3
25007,5,0.0,18200.0,0.0,8449.783398,0,13200.0,13449.7834,403000.0,6000.0,0,50500,1937,67,3
25007,5,0.0,18200.0,0.0,8449.783398,0,13200.0,13449.7834,403000.0,6000.0,0,50500,1934,70,3
25138,5,0.0,13000.0,0.0,3682.97233,0,15600.0,1082.97233,6000.0,10000.0,0,26000,1950,54,3
25138,5,0.0,13000.0,0.0,3682.97233,0,15600.0,1082.97233,6000.0,10000.0,0,26000,1956,48,3
25138,5,0.0,13000.0,0.0,3682.97233,0,15600.0,1082.97233,6000.0,10000.0,0,26000,1983,21,3
25148,5,20000.0,0.0,20000.0,2929.15,5000,29500.0,8429.15,458000.0,0.0,60000,90000,1950,54,1
25148,5,20000.0,0.0,20000.0,2929.15,5000,29500.0,8429.15,458000.0,0.0,60000,90000,1962,42,2
25148,5,20000.0,0.0,20000.0,2929.15,5000,29500.0,8429.15,458000.0,0.0,60000,90000,1985,19,3
25238,2,0.0,13000.0,0.0,6418.510748,0,14400.0,5018.510748,151000.0,19000.0,0,5000,1944,60,3
25238,2,0.0,13000.0,0.0,6418.510748,0,14400.0,5018.510748,151000.0,19000.0,0,5000,1946,58,3
25245,4,3600.0,0.0,0.0,-639.455534,0,11400.0,-8439.455534,131000.0,2000.0,85000,3500,1968,36,3
25245,4,3600.0,0.0,0.0,-639.455534,0,11400.0,-8439.455534,131000.0,2000.0,85000,3500,1971,33,1
25245,4,3600.0,0.0,0.0,-639.455534,0,11400.0,-8439.455534,131000.0,2000.0,85000,3500,1988,16,3
25245,4,3600.0,0.0,0.0,-639.455534,0,11400.0,-8439.455534,131000.0,2000.0,85000,3500,1995,9,3
25373,2,28282.73747,18590.0,0.0,15457.6934,1000,38682.73747,22647.6934,250000.0,116000.0,0,15300,1927,77,3
25373,2,28282.73747,18590.0,0.0,15457.6934,1000,38682.73747,22647.6934,250000.0,116000.0,0,15300,1934,70,3
25373,2,28282.73747,18590.0,0.0,15457.6934,1000,38682.73747,22647.6934,250000.0,116000.0,0,15300,1970,34,1
25435,1,59000.0,0.0,0.0,9025.779542,0,36600.0,31425.77954,185000.0,3107.004663,0,29000,1956,48,1
25435,1,59000.0,0.0,0.0,9025.779542,0,36600.0,31425.77954,185000.0,3107.004663,0,29000,1964,40,1
25435,1,59000.0,0.0,0.0,9025.779542,0,36600.0,31425.77954,185000.0,3107.004663,0,29000,1999,5,3
25625,3,0.0,13900.0,0.0,18744.0785,6000,32400.0,-5755.921505,840000.0,35000.0,0,21000,1925,79,3
25723,2,16000.0,0.0,0.0,9639.826718,0,19200.0,6439.826718,217000.0,4800.0,0,13500,1959,45,1
25727,2,20000.0,9000.0,3000.0,12082.97233,200,16800.0,27082.97233,396702.8112,10000.0,0,9000,1943,61,3
25727,2,20000.0,9000.0,3000.0,12082.97233,200,16800.0,27082.97233,396702.8112,10000.0,0,9000,1969,35,2
25760,4,17000.0,5400.0,0.0,4932.755728,0,16800.0,10532.75573,163000.0,16000.0,0,30000,1959,45,3
25760,4,17000.0,5400.0,0.0,4932.755728,0,16800.0,10532.75573,163000.0,16000.0,0,30000,1959,45,1
25760,4,17000.0,5400.0,0.0,4932.755728,0,16800.0,10532.75573,163000.0,16000.0,0,30000,1985,19,3
25760,4,17000.0,5400.0,0.0,4932.755728,0,16800.0,10532.75573,163000.0,16000.0,0,30000,1991,13,3
25760,4,17000.0,5400.0,0.0,4932.755728,0,16800.0,10532.75573,163000.0,16000.0,0,30000,1999,5,3
25930,1,33400.0,0.0,0.0,9698.27605,17350,35500.0,-9751.72395,199000.0,77411.18912,0,70000,1946,58,1
25930,1,33400.0,0.0,0.0,9698.27605,17350,35500.0,-9751.72395,199000.0,77411.18912,0,70000,1948,56,3
25930,1,33400.0,0.0,0.0,9698.27605,17350,35500.0,-9751.72395,199000.0,77411.18912,0,70000,1977,27,1
25968,1,0.0,18980.0,0.0,7551.493832,1000,20400.0,5131.493832,71000.0,16532.60833,0,13000,1941,63,3
25968,1,0.0,18980.0,0.0,7551.493832,1000,20400.0,5131.493832,71000.0,16532.60833,0,13000,1944,60,3
25970,1,0.0,12194.0,0.0,42.40682384,4500,14700.0,-6963.593176,1000.0,5110.959743,0,8000,1927,77,3
25970,1,0.0,12194.0,0.0,42.40682384,4500,14700.0,-6963.593176,1000.0,5110.959743,0,8000,1931,73,3
25974,1,0.0,15600.0,0.0,4823.143259,0,19200.0,1223.143259,92000.0,2789.274377,0,8000,1934,70,3
25974,1,0.0,15600.0,0.0,4823.143259,0,19200.0,1223.143259,92000.0,2789.274377,0,8000,1935,69,3
25978,1,0.0,13000.0,0.0,106.7748254,0,14400.0,-1293.225175,1500.0,8576.104329,0,5000,1925,79,3
26048,3,0.0,39000.0,0.0,1875.454466,0,23640.0,17235.45447,10000.0,62000.0,0,24000,1942,62,3
26048,3,0.0,39000.0,0.0,1875.454466,0,23640.0,17235.45447,10000.0,62000.0,0,24000,1944,60,3
26163,1,16400.0,0.0,0.0,16.8722063,10500,14280.0,-8363.127794,1000.0,1350.0,9000,14000,1956,48,1
26163,1,16400.0,0.0,0.0,16.8722063,10500,14280.0,-8363.127794,1000.0,1350.0,9000,14000,1960,44,1
26163,1,16400.0,0.0,0.0,16.8722063,10500,14280.0,-8363.127794,1000.0,1350.0,9000,14000,1987,17,3
26163,1,16400.0,0.0,0.0,16.8722063,10500,14280.0,-8363.127794,1000.0,1350.0,9000,14000,1993,11,3
26199,1,29000.0,19500.0,0.0,8803.671893,20000,23300.0,14003.67189,222000.0,51000.0,0,28000,1949,55,1
26199,1,29000.0,19500.0,0.0,8803.671893,20000,23300.0,14003.67189,222000.0,51000.0,0,28000,1950,54,3
26199,1,29000.0,19500.0,0.0,8803.671893,20000,23300.0,14003.67189,222000.0,51000.0,0,28000,1981,23,3
26281,3,0.0,13052.0,0.0,3658.080631,0,15600.0,1110.080631,201000.0,7000.0,0,3000,1922,82,3
26310,4,10720.0,18600.0,0.0,6865.94466,0,21820.0,14365.94466,570060.0,20000.0,0,13000,1939,65,3
26310,4,10720.0,18600.0,0.0,6865.94466,0,21820.0,14365.94466,570060.0,20000.0,0,13000,1941,63,3
26310,4,10720.0,18600.0,0.0,6865.94466,0,21820.0,14365.94466,570060.0,20000.0,0,13000,1975,29,1
26349,1,0.0,23140.0,0.0,6208.855827,14000,23400.0,-8051.144173,211000.0,31965.59061,0,38300,1932,72,3
26349,1,0.0,23140.0,0.0,6208.855827,14000,23400.0,-8051.144173,211000.0,31965.59061,0,38300,1938,66,3
26499,5,0.0,10790.0,0.0,2400.0,0,12000.0,1190.0,51000.0,0.0,0,8000,1928,76,3
26499,5,0.0,10790.0,0.0,2400.0,0,12000.0,1190.0,51000.0,0.0,0,8000,1954,50,3
26499,5,0.0,10790.0,0.0,2400.0,0,12000.0,1190.0,51000.0,0.0,0,8000,1965,39,3
26499,5,0.0,10790.0,0.0,2400.0,0,12000.0,1190.0,51000.0,0.0,0,8000,1967,37,3
26574,4,45000.0,0.0,0.0,79.3409987,19000,17148.0,8931.340999,2000.0,9562.344302,19000,20000,1948,56,1
26574,4,45000.0,0.0,0.0,79.3409987,19000,17148.0,8931.340999,2000.0,9562.344302,19000,20000,1952,52,1
26574,4,45000.0,0.0,0.0,79.3409987,19000,17148.0,8931.340999,2000.0,9562.344302,19000,20000,1973,31,1
26574,4,45000.0,0.0,0.0,79.3409987,19000,17148.0,8931.340999,2000.0,9562.344302,19000,20000,1980,24,1
26653,1,0.0,13000.0,0.0,6041.486165,900,12000.0,6141.486165,250500.0,5000.0,0,2000,1933,71,3
26684,1,11180.0,0.0,0.0,3515.653092,0,12000.0,2695.653092,71000.0,7047.902786,2500,13000,1944,60,3
26684,1,11180.0,0.0,0.0,3515.653092,0,12000.0,2695.653092,71000.0,7047.902786,2500,13000,1967,37,1
27108,5,16250.0,5850.0,0.0,2857.767551,4000,10400.0,10557.76755,140000.0,33.45105085,38000,65000,1964,40,3
27108,5,16250.0,5850.0,0.0,2857.767551,4000,10400.0,10557.76755,140000.0,33.45105085,38000,65000,1952,52,1
27108,5,16250.0,5850.0,0.0,2857.767551,4000,10400.0,10557.76755,140000.0,33.45105085,38000,65000,1984,20,3
27108,5,16250.0,5850.0,0.0,2857.767551,4000,10400.0,10557.76755,140000.0,33.45105085,38000,65000,1987,17,3
27108,5,16250.0,5850.0,0.0,2857.767551,4000,10400.0,10557.76755,140000.0,33.45105085,38000,65000,1990,14,3
27108,5,16250.0,5850.0,0.0,2857.767551,4000,10400.0,10557.76755,140000.0,33.45105085,38000,65000,1922,82,3
27109,5,0.0,9100.0,0.0,2400.0,0,8400.0,3100.0,40500.0,0.0,0,2500,1925,79,3
27114,5,0.0,10660.0,0.0,4939.117134,0,10800.0,4799.117134,102000.0,16766.68999,0,10000,1938,66,3
27114,5,0.0,10660.0,0.0,4939.117134,0,10800.0,4799.117134,102000.0,16766.68999,0,10000,1924,80,3
27116,5,0.0,12051.0,0.0,2937.337549,0,10100.0,4888.337549,73000.0,4500.0,0,33500,1937,67,3
27116,5,0.0,12051.0,0.0,2937.337549,0,10100.0,4888.337549,73000.0,4500.0,0,33500,1940,64,3
27123,5,0.0,18880.0,0.0,4115.046284,0,15900.0,7095.046284,122000.0,25917.8311,0,8000,1949,55,3
27123,5,0.0,18880.0,0.0,4115.046284,0,15900.0,7095.046284,122000.0,25917.8311,0,8000,1953,51,3
27123,5,0.0,18880.0,0.0,4115.046284,0,15900.0,7095.046284,122000.0,25917.8311,0,8000,1978,26,3
27155,5,20000.0,0.0,15000.0,1882.97233,0,21000.0,15882.97233,102500.0,10000.0,0,52000,1957,47,2
27155,5,20000.0,0.0,15000.0,1882.97233,0,21000.0,15882.97233,102500.0,10000.0,0,52000,1961,43,1
27155,5,20000.0,0.0,15000.0,1882.97233,0,21000.0,15882.97233,102500.0,10000.0,0,52000,1989,15,3
27155,5,20000.0,0.0,15000.0,1882.97233,0,21000.0,15882.97233,102500.0,10000.0,0,52000,1995,9,3
27157,5,0.0,0.0,36908.31875,3629.040316,16500,27600.0,-3562.640936,274743.3122,3500.0,0,42000,1960,44,2
